contract_id,bank,ano_mes,product_id,location_id,units,financed_amount,outstanding_balance,dpd,delinquent_amount_30p,risk_score
C202510-HI-004853,Hidra,202510,1010.0,508,1,43622.35,34512.92,0,0.0,0.129
C202510-HI-004854,Hidra,202510,1005.0,503,1,25859.39,16997.88,0,0.0,0.138
C202510-HI-004855,Hidra,202510,1012.0,512,1,0.0,0.0,0,0.0,0.1197
C202510-HI-004856,Hidra,202510,1006.0,501,1,4866.16,4644.1,0,0.0,0.1292
C202510-HI-004857,Hidra,202510,1007.0,501,1,15588.51,13211.41,0,0.0,0.1042
C202510-HI-004858,Hidra,202510,1007.0,513,1,11375.75,7542.51,0,0.0,0.0848
C202510-HI-004859,Hidra,202510,1007.0,515,1,13980.58,13612.54,0,0.0,0.0929
C202510-HI-004860,Hidra,202510,1012.0,508,1,0.0,0.0,0,0.0,0.1161
C202510-HI-004861,Hidra,202510,1014.0,506,1,33030.46,20487.67,0,0.0,0.2228
C202510-HI-004862,Hidra,202510,1011.0,501,1,50450.32,49922.49,0,0.0,0.0872
C202510-HI-004863,Hidra,202510,1018.0,515,1,6926.28,6557.72,10,0.0,0.1157
C202510-HI-004864,Hidra,202510,1018.0,507,1,5303.63,3687.55,0,0.0,0.1624
C202510-HI-004865,Hidra,202510,1012.0,505,1,0.0,0.0,0,0.0,0.1786
C202510-HI-004866,Hidra,202510,1017.0,511,1,604.53,574.0,0,0.0,0.1409
C202510-HI-004867,Hidra,202510,1009.0,503,1,0.0,0.0,0,0.0,0.083
C202510-HI-004868,Hidra,202510,1008.0,513,1,4691.05,4711.22,0,0.0,0.1044
C202510-HI-004869,Hidra,202510,1011.0,502,1,39706.61,36655.97,0,0.0,0.1374
C202510-HI-004870,Hidra,202510,1019.0,515,1,6455.73,5552.18,0,0.0,0.0817
C202510-HI-004871,Hidra,202510,1011.0,502,1,33219.79,25408.2,0,0.0,0.1483
C202510-HI-004872,Hidra,202510,1015.0,504,1,6331.53,6161.71,5,0.0,0.2297
C202510-HI-004873,Hidra,202510,1001.0,513,1,0.0,0.0,0,0.0,0.1917
C202510-HI-004874,Hidra,202510,1011.0,513,1,36366.93,23585.12,0,0.0,0.1495
C202510-HI-004875,Hidra,202510,1017.0,501,1,718.91,435.45,0,0.0,0.1371
C202510-HI-004876,Hidra,202510,1013.0,508,1,30062.85,18879.76,0,0.0,0.1329
C202510-HI-004877,Hidra,202510,1002.0,509,1,834.58,651.96,0,0.0,0.1849
C202510-HI-004878,Hidra,202510,1015.0,510,1,4568.57,4130.89,0,0.0,0.1223
C202510-HI-004879,Hidra,202510,1013.0,510,1,13894.67,14363.39,0,0.0,0.0976
C202510-HI-004880,Hidra,202510,1004.0,501,1,0.0,0.0,0,0.0,0.1708
C202510-HI-004881,Hidra,202510,1018.0,507,1,2837.52,2025.56,0,0.0,0.1283
C202510-HI-004882,Hidra,202510,1011.0,514,1,23215.76,18388.44,0,0.0,0.1663
C202510-HI-004883,Hidra,202510,1011.0,513,1,46220.21,39829.16,0,0.0,0.0781
C202510-HI-004884,Hidra,202510,1002.0,501,1,788.11,645.06,0,0.0,0.1201
C202510-HI-004885,Hidra,202510,1020.0,512,1,24971.33,21905.05,0,0.0,0.1211
C202510-HI-004886,Hidra,202510,1002.0,506,1,961.57,916.02,0,0.0,0.1642
C202510-HI-004887,Hidra,202510,1003.0,502,1,13805.43,10806.51,0,0.0,0.1672
C202510-HI-004888,Hidra,202510,1019.0,515,1,3099.07,1893.94,30,742.78,0.1168
C202510-HI-004889,Hidra,202510,1008.0,512,1,9456.51,8904.24,0,0.0,0.0674
C202510-HI-004890,Hidra,202510,1008.0,509,1,16386.03,14725.4,0,0.0,0.2158
C202510-HI-004891,Hidra,202510,1012.0,507,1,0.0,0.0,0,0.0,0.1174
C202510-HI-004892,Hidra,202510,1012.0,507,1,0.0,0.0,0,0.0,0.1622
C202510-HI-004893,Hidra,202510,1006.0,502,1,6712.69,4985.57,0,0.0,0.1605
C202510-HI-004894,Hidra,202510,1011.0,505,1,25030.95,23224.77,0,0.0,0.2136
C202510-HI-004895,Hidra,202510,1009.0,510,1,0.0,0.0,0,0.0,0.1076
C202510-HI-004896,Hidra,202510,1006.0,509,1,2423.25,2086.5,0,0.0,0.1556
C202510-HI-004897,Hidra,202510,1019.0,509,1,2008.1,1388.72,0,0.0,0.2113
C202510-HI-004898,Hidra,202510,1002.0,515,1,773.72,705.65,0,0.0,0.1082
C202510-HI-004899,Hidra,202510,1017.0,503,1,958.35,713.18,10,0.0,0.1112
C202510-HI-004900,Hidra,202510,1002.0,511,1,507.24,305.28,0,0.0,0.1424
C202510-HI-004901,Hidra,202510,1011.0,502,1,38911.03,33972.06,0,0.0,0.1715
C202510-HI-004902,Hidra,202510,1018.0,509,1,5202.41,4163.46,0,0.0,0.1949
C202510-HI-004903,Hidra,202510,1013.0,514,1,44175.83,26631.18,0,0.0,0.1675
C202510-HI-004904,Hidra,202510,1012.0,509,1,0.0,0.0,0,0.0,0.1092
C202510-HI-004905,Hidra,202510,1001.0,508,1,0.0,0.0,0,0.0,0.1696
C202510-HI-004906,Hidra,202510,1004.0,507,1,0.0,0.0,0,0.0,0.1469
C202510-HI-004907,Hidra,202510,1017.0,510,1,965.11,710.19,0,0.0,0.0856
C202510-HI-004908,Hidra,202510,1016.0,510,1,10455.82,9919.51,0,0.0,0.1379
C202510-HI-004909,Hidra,202510,1002.0,514,1,995.2,760.68,0,0.0,0.0987
C202510-HI-004910,Hidra,202510,1019.0,508,1,5371.3,4406.34,30,1996.54,0.1193
C202510-HI-004911,Hidra,202510,1007.0,502,1,13141.93,9203.03,0,0.0,0.1268
C202510-HI-004912,Hidra,202510,1016.0,514,1,5825.08,5539.63,0,0.0,0.1271
C202510-HI-005001,Hidra,202510,1005.0,505,1,44077.84,39150.75,0,0.0,0.1591
C202510-HI-004914,Hidra,202510,1019.0,513,1,7343.81,6039.17,0,0.0,0.1104
C202510-HI-004915,Hidra,202510,1016.0,504,1,11040.58,9499.7,0,0.0,0.1233
C202510-HI-004916,Hidra,202510,1018.0,508,1,5310.09,5381.7,0,0.0,0.1494
C202510-HI-004917,Hidra,202510,1003.0,501,1,14766.32,9904.22,0,0.0,0.1694
C202510-HI-004918,Hidra,202510,1019.0,509,1,6882.14,5667.85,0,0.0,0.1749
C202510-HI-004919,Hidra,202510,1001.0,503,1,0.0,0.0,0,0.0,0.1405
C202510-HI-004920,Hidra,202510,1014.0,503,1,52086.4,40009.77,0,0.0,0.0903
C202510-HI-004921,Hidra,202510,1014.0,505,1,39809.22,28072.73,0,0.0,0.1142
C202510-HI-004922,Hidra,202510,1014.0,501,1,44993.24,37074.98,0,0.0,0.1621
C202510-HI-004923,Hidra,202510,1014.0,509,1,40463.97,32976.24,0,0.0,0.1993
C202510-HI-004924,Hidra,202510,1020.0,510,1,36797.15,24279.98,0,0.0,0.1246
C202510-HI-004925,Hidra,202510,1014.0,503,1,60160.85,39622.94,0,0.0,0.0832
C202510-HI-004926,Hidra,202510,1017.0,507,1,632.9,626.65,0,0.0,0.1532
C202510-HI-004927,Hidra,202510,1018.0,514,1,2685.21,2726.21,0,0.0,0.137
C202510-HI-004928,Hidra,202510,1009.0,511,1,0.0,0.0,0,0.0,0.1311
C202510-HI-004929,Hidra,202510,1017.0,502,1,763.26,605.89,0,0.0,0.1521
C202510-HI-004930,Hidra,202510,1006.0,513,1,7421.41,5203.31,0,0.0,0.1295
C202510-HI-004931,Hidra,202510,1008.0,507,1,16426.95,12766.89,0,0.0,0.0921
C202510-HI-004932,Hidra,202510,1001.0,511,1,0.0,0.0,0,0.0,0.152
C202510-HI-004933,Hidra,202510,1011.0,513,1,27785.3,25607.19,0,0.0,0.1385
C202510-HI-004934,Hidra,202510,1009.0,510,1,0.0,0.0,0,0.0,0.1128
C202510-HI-004935,Hidra,202510,1003.0,511,1,6641.61,5756.41,0,0.0,0.1783
C202510-HI-004936,Hidra,202510,1016.0,515,1,11728.09,8106.02,0,0.0,0.0594
C202510-HI-004937,Hidra,202510,1013.0,514,1,31069.03,31626.43,0,0.0,0.0915
C202510-HI-004938,Hidra,202510,1020.0,503,1,29471.22,22787.06,0,0.0,0.1274
C202510-HI-004939,Hidra,202510,1012.0,504,1,0.0,0.0,0,0.0,0.1679
C202510-HI-004940,Hidra,202510,1006.0,514,1,2005.57,1601.28,5,0.0,0.1332
C202510-HI-004941,Hidra,202510,1006.0,513,1,8374.02,6473.63,0,0.0,0.1694
C202510-HI-004942,Hidra,202510,1016.0,511,1,8410.83,6562.38,0,0.0,0.1206
C202510-HI-004943,Hidra,202510,1017.0,514,1,585.59,397.43,0,0.0,0.1317
C202510-HI-004944,Hidra,202510,1018.0,506,1,4983.92,4453.83,0,0.0,0.1629
C202510-HI-004945,Hidra,202510,1008.0,502,1,4592.75,4698.97,0,0.0,0.1129
C202510-HI-004946,Hidra,202510,1005.0,513,1,28603.66,25483.78,0,0.0,0.1634
C202510-HI-004947,Hidra,202510,1020.0,503,1,15826.37,9862.21,0,0.0,0.1181
C202510-HI-004948,Hidra,202510,1019.0,508,1,6051.89,5150.36,0,0.0,0.1393
C202510-HI-004949,Hidra,202510,1004.0,502,1,0.0,0.0,0,0.0,0.1473
C202510-HI-004950,Hidra,202510,1008.0,512,1,18487.08,18939.24,0,0.0,0.1001
C202510-HI-004951,Hidra,202510,1005.0,509,1,41651.66,31387.4,0,0.0,0.1607
C202510-HI-004952,Hidra,202510,1004.0,507,1,0.0,0.0,0,0.0,0.1883
C202510-HI-004953,Hidra,202510,1017.0,509,1,1019.17,621.48,0,0.0,0.2146
C202510-HI-004954,Hidra,202510,1018.0,504,1,3314.59,2654.44,0,0.0,0.1643
C202510-HI-004955,Hidra,202510,1002.0,513,1,1058.76,819.79,0,0.0,0.0955
C202510-HI-004956,Hidra,202510,1011.0,513,1,33806.18,35092.73,0,0.0,0.0908
C202510-HI-004957,Hidra,202510,1012.0,501,1,0.0,0.0,10,0.0,0.1983
C202510-HI-004958,Hidra,202510,1004.0,504,1,0.0,0.0,0,0.0,0.1933
C202510-HI-004959,Hidra,202510,1015.0,514,1,5465.25,4794.95,0,0.0,0.1253
C202510-HI-004960,Hidra,202510,1020.0,502,1,45937.08,34151.48,0,0.0,0.1452
C202510-HI-004961,Hidra,202510,1020.0,501,1,21495.21,20876.22,0,0.0,0.1476
C202510-HI-004962,Hidra,202510,1002.0,503,1,1353.12,1334.38,0,0.0,0.0965
C202510-HI-004963,Hidra,202510,1001.0,513,1,0.0,0.0,0,0.0,0.1778
C202510-HI-004964,Hidra,202510,1012.0,504,1,0.0,0.0,0,0.0,0.2175
C202510-HI-004965,Hidra,202510,1002.0,503,1,655.18,452.94,0,0.0,0.1136
C202510-HI-004966,Hidra,202510,1019.0,501,1,4996.34,4161.9,0,0.0,0.1545
C202510-HI-004967,Hidra,202510,1003.0,511,1,11571.36,7062.66,0,0.0,0.0848
C202510-HI-004968,Hidra,202510,1014.0,510,1,57467.55,49751.34,0,0.0,0.0927
C202510-HI-004969,Hidra,202510,1012.0,515,1,0.0,0.0,0,0.0,0.1
C202510-HI-004970,Hidra,202510,1014.0,508,1,59989.8,37599.39,0,0.0,0.1748
C202510-HI-004971,Hidra,202510,1013.0,508,1,20957.06,17266.72,0,0.0,0.1202
C202510-HI-004972,Hidra,202510,1008.0,505,1,5551.24,4297.9,0,0.0,0.1652
C202510-HI-004973,Hidra,202510,1020.0,511,1,42466.43,44469.14,0,0.0,0.1227
C202510-HI-004974,Hidra,202510,1004.0,509,1,0.0,0.0,0,0.0,0.186
C202510-HI-004975,Hidra,202510,1010.0,507,1,37515.96,33271.72,0,0.0,0.2073
C202510-HI-004976,Hidra,202510,1017.0,512,1,1013.69,742.16,0,0.0,0.1414
C202510-HI-004977,Hidra,202510,1007.0,507,1,10737.02,8251.25,0,0.0,0.1995
C202510-HI-004978,Hidra,202510,1012.0,515,1,0.0,0.0,0,0.0,0.0899
C202510-HI-004979,Hidra,202510,1019.0,513,1,5254.75,4127.69,0,0.0,0.1741
C202510-HI-004981,Hidra,202510,1011.0,511,1,30173.2,26787.36,0,0.0,0.1063
C202510-HI-004982,Hidra,202510,1020.0,514,1,49201.79,38593.17,0,0.0,0.1314
C202510-HI-004983,Hidra,202510,1002.0,503,1,472.49,436.19,0,0.0,0.109
C202510-HI-004984,Hidra,202510,1018.0,512,1,5037.53,4601.31,0,0.0,0.1214
C202510-HI-004985,Hidra,202510,1014.0,508,1,33027.6,26209.85,0,0.0,0.1201
C202510-HI-004986,Hidra,202510,1014.0,514,1,25001.3,20938.48,0,0.0,0.1956
C202510-HI-004988,Hidra,202510,1006.0,504,1,825.28,557.92,0,0.0,0.2213
C202510-HI-004989,Hidra,202510,1004.0,510,1,0.0,0.0,0,0.0,0.1458
C202510-HI-004990,Hidra,202510,1015.0,509,1,6955.56,4273.17,0,0.0,0.1753
C202510-HI-004991,Hidra,202510,1003.0,514,1,12074.16,9520.95,0,0.0,0.1101
C202510-HI-004992,Hidra,202510,1001.0,515,1,0.0,0.0,0,0.0,0.1116
C202510-HI-004993,Hidra,202510,1009.0,509,1,0.0,0.0,0,0.0,0.162
C202510-HI-004994,Hidra,202510,1007.0,510,1,16012.48,12085.82,0,0.0,0.0903
C202510-HI-004995,Hidra,202510,1010.0,511,1,32471.31,33583.11,0,0.0,0.1255
C202510-HI-004996,Hidra,202510,1013.0,504,1,34093.05,28215.68,0,0.0,0.1315
C202510-HI-004997,Hidra,202510,1018.0,504,1,5703.8,5255.36,0,0.0,0.1979
C202510-HI-004998,Hidra,202510,1004.0,513,1,0.0,0.0,0,0.0,0.1692
C202510-HI-004999,Hidra,202510,1003.0,505,1,3015.2,2332.07,0,0.0,0.1328
C202510-HI-005000,Hidra,202510,1020.0,510,1,53025.4,40229.02,0,0.0,0.0557
C202511-BA-005001,Banco Shield,202511,1020.0,502,1,19967.25,19620.93,0,0.0,0.1015
C202511-BA-005002,Banco Shield,202511,1003.0,509,1,12950.06,13432.32,0,0.0,0.0562
C202511-BA-005003,Banco Shield,202511,1001.0,506,1,0.0,0.0,0,0.0,0.1224
C202511-BA-005004,Banco Shield,202511,1012.0,504,1,0.0,0.0,10,0.0,0.0645
C202511-BA-005005,Banco Shield,202511,1014.0,504,1,30534.02,23007.68,0,0.0,0.1281
C202511-BA-005006,Banco Shield,202511,1017.0,507,1,722.05,623.41,5,0.0,0.155
C202511-BA-005007,Banco Shield,202511,1017.0,508,1,840.76,850.07,5,0.0,0.0784
C202511-BA-005008,Banco Shield,202511,1017.0,513,1,693.28,560.43,0,0.0,0.1122
C202511-BA-005009,Banco Shield,202511,1008.0,513,1,7744.29,6989.5,0,0.0,0.0684
C202511-BA-005010,Banco Shield,202511,1004.0,512,1,0.0,0.0,0,0.0,0.1042
C202511-BA-005011,Banco Shield,202511,1005.0,502,1,36775.1,26055.02,0,0.0,0.0677
C202511-BA-005012,Banco Shield,202511,1002.0,509,1,843.11,826.37,30,335.68,0.1472
C202511-BA-005013,Banco Shield,202511,1009.0,512,1,0.0,0.0,0,0.0,0.0392
C202511-BA-005014,Banco Shield,202511,1010.0,504,1,27046.08,21938.98,0,0.0,0.1718
C202511-BA-005015,Banco Shield,202511,1015.0,511,1,3569.53,2378.45,0,0.0,0.0307
C202511-BA-005016,Banco Shield,202511,1008.0,508,1,22936.27,15827.67,0,0.0,0.1164
C202511-BA-005017,Banco Shield,202511,1005.0,515,1,18687.69,14084.19,0,0.0,0.0412
C202511-BA-005018,Banco Shield,202511,1007.0,504,1,14397.13,10218.04,5,0.0,0.1449
C202511-BA-005019,Banco Shield,202511,1014.0,505,1,18866.89,19301.51,0,0.0,0.1512
C202511-BA-005020,Banco Shield,202511,1012.0,502,1,0.0,0.0,0,0.0,0.0779
C202511-BA-005021,Banco Shield,202511,1015.0,514,1,3923.18,4015.89,0,0.0,0.1721
C202511-BA-005022,Banco Shield,202511,1013.0,505,1,40475.75,26563.06,0,0.0,0.0784
C202511-BA-005023,Banco Shield,202511,1005.0,501,1,55167.53,38477.99,0,0.0,0.127
C202511-BA-005024,Banco Shield,202511,1005.0,514,1,39532.27,26288.23,0,0.0,0.0657
C202511-BA-005025,Banco Shield,202511,1016.0,505,1,4419.77,2766.93,0,0.0,0.1099
C202511-BA-005026,Banco Shield,202511,1010.0,515,1,12209.22,12200.01,0,0.0,0.0898
C202511-BA-005027,Banco Shield,202511,1008.0,506,1,18987.59,12792.38,0,0.0,0.085
C202511-BA-005028,Banco Shield,202511,1009.0,502,1,0.0,0.0,0,0.0,0.067
C202511-BA-005029,Banco Shield,202511,1002.0,506,1,316.03,211.94,0,0.0,0.1095
C202511-BA-005030,Banco Shield,202511,1019.0,513,1,4363.18,4440.32,0,0.0,0.1
C202511-BA-005031,Banco Shield,202511,1001.0,514,1,0.0,0.0,0,0.0,0.0938
C202511-BA-005032,Banco Shield,202511,1014.0,514,1,36586.0,34952.03,0,0.0,0.1156
C202511-BA-005033,Banco Shield,202511,1016.0,506,1,11143.1,10626.86,0,0.0,0.0656
C202511-BA-005034,Banco Shield,202511,1004.0,507,1,0.0,0.0,0,0.0,0.0909
C202511-BA-005035,Banco Shield,202511,1001.0,506,1,0.0,0.0,0,0.0,0.0913
C202511-BA-005036,Banco Shield,202511,1004.0,503,1,0.0,0.0,0,0.0,0.0969
C202511-BA-005037,Banco Shield,202511,1010.0,515,1,41729.6,36648.5,0,0.0,0.0972
C202511-BA-005038,Banco Shield,202511,1016.0,501,1,11222.98,7903.24,0,0.0,0.1342
C202511-BA-005039,Banco Shield,202511,1020.0,504,1,26433.95,19319.39,0,0.0,0.1094
C202511-BA-005040,Banco Shield,202511,1020.0,503,1,29774.15,21464.08,0,0.0,0.0418
C202511-BA-005041,Banco Shield,202511,1014.0,509,1,15991.32,15491.95,0,0.0,0.1284
C202511-BA-005042,Banco Shield,202511,1006.0,514,1,3106.05,3034.53,0,0.0,0.0662
C202511-BA-005043,Banco Shield,202511,1014.0,503,1,39885.68,31861.89,0,0.0,0.0701
C202511-BA-005044,Banco Shield,202511,1012.0,515,1,0.0,0.0,0,0.0,0.0129
C202511-BA-005045,Banco Shield,202511,1020.0,509,1,53894.72,41230.75,0,0.0,0.0846
C202511-BA-005046,Banco Shield,202511,1011.0,509,1,43356.22,28607.92,0,0.0,0.1123
C202511-BA-005047,Banco Shield,202511,1017.0,505,1,1047.52,721.23,0,0.0,0.1428
C202511-BA-005048,Banco Shield,202511,1009.0,511,1,0.0,0.0,0,0.0,0.0579
C202511-BA-005049,Banco Shield,202511,1006.0,511,1,3901.51,2895.35,10,0.0,0.1016
C202511-BA-005050,Banco Shield,202511,1004.0,515,1,0.0,0.0,0,0.0,0.0802
C202511-BA-005051,Banco Shield,202511,1014.0,504,1,32491.19,29919.91,0,0.0,0.0523
C202511-BA-005052,Banco Shield,202511,1009.0,505,1,0.0,0.0,0,0.0,0.1412
C202511-BA-005053,Banco Shield,202511,1006.0,512,1,4206.51,2667.31,0,0.0,0.1331
C202511-BA-005054,Banco Shield,202511,1001.0,515,1,0.0,0.0,0,0.0,0.0407
C202511-BA-005055,Banco Shield,202511,1002.0,513,1,632.73,605.9,0,0.0,0.0764
C202511-BA-005056,Banco Shield,202511,1014.0,511,1,47152.4,38660.63,0,0.0,0.0445
C202511-BA-005057,Banco Shield,202511,1017.0,505,1,627.52,620.63,0,0.0,0.0808
C202511-BA-005058,Banco Shield,202511,1015.0,501,1,6850.91,5743.07,0,0.0,0.0577
C202511-BA-005059,Banco Shield,202511,1007.0,505,1,15268.56,11647.37,0,0.0,0.058
C202511-BA-005060,Banco Shield,202511,1005.0,509,1,39039.93,28845.21,0,0.0,0.1102
C202511-BA-005061,Banco Shield,202511,1013.0,508,1,36054.96,35876.02,0,0.0,0.0931
C202511-BA-005062,Banco Shield,202511,1007.0,509,1,7063.66,6276.55,0,0.0,0.1145
C202511-BA-005063,Banco Shield,202511,1010.0,511,1,51768.81,33411.17,10,0.0,0.1037
C202511-BA-005064,Banco Shield,202511,1007.0,503,1,3654.81,2906.63,0,0.0,0.1476
C202511-BA-005065,Banco Shield,202511,1007.0,506,1,6026.39,4575.63,0,0.0,0.0634
C202511-BA-005066,Banco Shield,202511,1020.0,509,1,50061.13,48040.41,0,0.0,0.064
C202511-BA-005067,Banco Shield,202511,1006.0,507,1,7700.25,5698.24,0,0.0,0.0724
C202511-BA-005068,Banco Shield,202511,1009.0,513,1,0.0,0.0,0,0.0,0.1175
C202511-BA-005069,Banco Shield,202511,1013.0,504,1,31624.26,32351.59,0,0.0,0.1537
C202511-BA-005070,Banco Shield,202511,1017.0,501,1,1110.25,1119.61,0,0.0,0.0822
C202511-BA-005071,Banco Shield,202511,1004.0,508,1,0.0,0.0,0,0.0,0.0826
C202511-BA-005072,Banco Shield,202511,1015.0,513,1,2303.83,1386.8,0,0.0,0.1063
C202511-BA-005073,Banco Shield,202511,1018.0,508,1,3469.44,2509.66,10,0.0,0.0841
C202511-BA-005074,Banco Shield,202511,1004.0,515,1,0.0,0.0,0,0.0,0.1244
C202511-BA-005075,Banco Shield,202511,1009.0,508,1,0.0,0.0,45,0.0,0.0548
C202511-BA-005076,Banco Shield,202511,1015.0,507,1,5807.02,5635.19,0,0.0,0.1416
C202511-BA-005077,Banco Shield,202511,1003.0,510,1,12551.95,10468.95,0,0.0,0.0404
C202511-BA-005078,Banco Shield,202511,1008.0,502,1,9639.89,9400.18,0,0.0,0.069
C202511-BA-005079,Banco Shield,202511,1001.0,511,1,0.0,0.0,0,0.0,0.1357
C202511-BA-005080,Banco Shield,202511,1013.0,511,1,28214.52,22275.27,0,0.0,0.069
C202511-BA-005081,Banco Shield,202511,1002.0,501,1,936.49,897.71,0,0.0,0.0215
C202511-BA-005082,Banco Shield,202511,1019.0,504,1,7447.47,4823.95,0,0.0,0.114
C202511-BA-005083,Banco Shield,202511,1010.0,503,1,62346.18,58530.37,0,0.0,0.093
C202511-BA-005084,Banco Shield,202511,1011.0,501,1,50991.79,45724.33,0,0.0,0.14
C202511-BA-005085,Banco Shield,202511,1020.0,512,1,34082.48,34076.48,0,0.0,0.1349
C202511-BA-005086,Banco Shield,202511,1004.0,508,1,0.0,0.0,0,0.0,0.0932
C202511-BA-005087,Banco Shield,202511,1003.0,505,1,11856.8,11798.54,0,0.0,0.1316
C202511-BA-005088,Banco Shield,202511,1009.0,505,1,0.0,0.0,0,0.0,0.0866
C202511-BA-005089,Banco Shield,202511,1004.0,512,1,0.0,0.0,0,0.0,0.1006
C202511-BA-005090,Banco Shield,202511,1016.0,508,1,4454.08,3520.38,0,0.0,0.0897
C202511-BA-005091,Banco Shield,202511,1005.0,506,1,49927.69,32967.69,0,0.0,0.0993
C202511-BA-005092,Banco Shield,202511,1018.0,508,1,6368.33,4722.48,0,0.0,0.1318
C202511-BA-005093,Banco Shield,202511,1005.0,502,1,28607.08,18882.04,0,0.0,0.0577
C202511-BA-005094,Banco Shield,202511,1015.0,513,1,5745.92,5268.55,0,0.0,0.0742
C202511-BA-005095,Banco Shield,202511,1011.0,508,1,36804.4,31722.76,0,0.0,0.0953
C202511-BA-005096,Banco Shield,202511,1008.0,510,1,5912.02,5166.26,0,0.0,0.0298
C202511-BA-005097,Banco Shield,202511,1009.0,509,1,0.0,0.0,0,0.0,0.0914
C202511-BA-005098,Banco Shield,202511,1001.0,504,1,0.0,0.0,0,0.0,0.1165
C202511-BA-005099,Banco Shield,202511,1019.0,511,1,6254.42,4043.31,0,0.0,0.1111
C202511-BA-005100,Banco Shield,202511,1002.0,503,1,845.73,672.61,0,0.0,0.0335
C202511-BA-005101,Banco Shield,202511,1005.0,501,1,37616.82,24475.55,0,0.0,0.0866
C202511-BA-005102,Banco Shield,202511,1012.0,515,1,0.0,0.0,5,0.0,0.1239
C202511-BA-005103,Banco Shield,202511,1008.0,501,1,15655.71,16337.92,0,0.0,0.0674
C202511-BA-005104,Banco Shield,202511,1014.0,511,1,40525.32,27842.49,0,0.0,0.0731
C202511-BA-005105,Banco Shield,202511,1020.0,503,1,25139.99,15648.2,5,0.0,0.1406
C202511-BA-005106,Banco Shield,202511,1005.0,513,1,55167.91,50513.5,0,0.0,0.0495
C202511-BA-005107,Banco Shield,202511,1017.0,512,1,1251.78,834.87,0,0.0,0.0887
C202511-BA-005108,Banco Shield,202511,1002.0,509,1,991.14,654.05,0,0.0,0.1323
C202511-BA-005109,Banco Shield,202511,1002.0,515,1,712.22,532.41,0,0.0,0.06
C202511-BA-005110,Banco Shield,202511,1007.0,510,1,13159.2,10994.05,0,0.0,0.0938
C202511-BA-005111,Banco Shield,202511,1009.0,508,1,0.0,0.0,0,0.0,0.0738
C202511-BA-005112,Banco Shield,202511,1004.0,509,1,0.0,0.0,0,0.0,0.0497
C202511-BA-005113,Banco Shield,202511,1014.0,507,1,46580.25,36829.55,0,0.0,0.1732
C202511-BA-005114,Banco Shield,202511,1004.0,515,1,0.0,0.0,0,0.0,0.0635
C202511-BA-005115,Banco Shield,202511,1018.0,503,1,4239.85,2892.3,0,0.0,0.0586
C202511-BA-005116,Banco Shield,202511,1016.0,508,1,11886.53,10900.59,0,0.0,0.0694
C202511-BA-005117,Banco Shield,202511,1008.0,514,1,8024.56,7158.99,0,0.0,0.0934
C202511-BA-005118,Banco Shield,202511,1009.0,505,1,0.0,0.0,0,0.0,0.1487
C202511-BA-005119,Banco Shield,202511,1006.0,510,1,5770.38,4990.19,0,0.0,0.0836
C202511-BA-005120,Banco Shield,202511,1011.0,512,1,19273.64,13714.0,0,0.0,0.061
C202511-BA-005121,Banco Shield,202511,1012.0,512,1,0.0,0.0,0,0.0,0.1143
C202511-BA-005122,Banco Shield,202511,1009.0,511,1,0.0,0.0,0,0.0,0.0807
C202511-BA-005123,Banco Shield,202511,1019.0,506,1,7211.6,5726.7,0,0.0,0.1031
C202511-BA-005124,Banco Shield,202511,1003.0,507,1,13181.15,13085.82,0,0.0,0.1381
C202511-BA-005125,Banco Shield,202511,1010.0,502,1,44480.68,42431.86,0,0.0,0.1159
C202511-BA-005126,Banco Shield,202511,1008.0,506,1,22384.38,22877.47,0,0.0,0.0928
C202511-BA-005127,Banco Shield,202511,1004.0,515,1,0.0,0.0,0,0.0,0.0474
C202511-BA-005128,Banco Shield,202511,1003.0,503,1,8594.65,9021.24,30,6103.85,0.0515
C202511-BA-005129,Banco Shield,202511,1005.0,514,1,49900.47,37211.68,0,0.0,0.0664
C202511-BA-005130,Banco Shield,202511,1006.0,511,1,7004.91,6914.67,0,0.0,0.0702
C202511-BA-005131,Banco Shield,202511,1004.0,505,1,0.0,0.0,0,0.0,0.1324
C202511-BA-005132,Banco Shield,202511,1001.0,503,1,0.0,0.0,0,0.0,0.1177
C202511-BA-005133,Banco Shield,202511,1009.0,503,1,0.0,0.0,0,0.0,0.0373
C202511-BA-005134,Banco Shield,202511,1008.0,501,1,8375.16,5131.41,0,0.0,0.0828
C202511-BA-005135,Banco Shield,202511,1009.0,503,1,0.0,0.0,0,0.0,0.1075
C202511-BA-005136,Banco Shield,202511,1009.0,513,1,0.0,0.0,0,0.0,0.1162
C202511-BA-005137,Banco Shield,202511,1013.0,503,1,42210.68,29566.16,0,0.0,0.1247
C202511-BA-005138,Banco Shield,202511,1008.0,514,1,10789.52,7720.6,0,0.0,0.0571
C202511-BA-005139,Banco Shield,202511,1017.0,515,1,800.09,725.69,0,0.0,0.0271
C202511-BA-005140,Banco Shield,202511,1011.0,507,1,34007.94,25438.94,0,0.0,0.1342
C202511-BA-005141,Banco Shield,202511,1008.0,513,1,20532.7,16129.35,0,0.0,0.1014
C202511-BA-005142,Banco Shield,202511,1005.0,508,1,17316.67,15709.18,0,0.0,0.097
C202511-BA-005143,Banco Shield,202511,1014.0,513,1,25809.01,20889.7,0,0.0,0.1043
